,full_id,brand,name,price,old_price,discount,rating,total_reviews
174,laptop-buddy-ucom-usb-wired-joystick-pad-game-controller-for-pc-laptop-desktop-computer-110006311,Laptop Buddy,Laptop Buddy UCOM USB Wired Joystick Pad Game Controller For PC Laptop Desktop Computer,7690.0,9500.0,19,4.0,7
176,qasa-quality-56-inches-remote-controlled-only-ceiling-fan-243741371,Qasa,Qasa Quality 56 Inches Remote Controlled Only Ceiling Fan,23750.0,33000.0,28,4.0,5
177,generic-neck-fan-rechargeable-hanging-portable-bladeless-adjustable-254995779,Generic,Neck Fan Rechargeable Hanging Portable Bladeless Adjustable,6100.0,10999.0,45,3.9,62
178,generic-usb-rechargeable-4-speed-variable-fan-foldable-table-fan-252889903,Generic,USB Rechargeable 4-Speed Variable Fan Foldable Table Fan,18658.0,32000.0,42,4.4,9
180,ox-the-new-generation-ox-wall-fan-18inches-143704374,Ox,Ox The New Generation Ox Wall Fan -18Inches,29442.0,35478.0,17,4.3,9
181,generic-mini-portable-fan-foldable-usb-fan-cell-phone-holder-blue-296436343,Generic,"Mini Portable Fan, Foldable USB Fan, Cell Phone Holder -Blue",9200.0,20300.0,55,4.0,4
182,generic-rechargeable-table-hand-fan-mobile-phone-holder-314633097,Generic,Rechargeable Table Hand Fan Mobile Phone Holder,4188.0,7880.0,47,4.0,4
183,generic-foldable-rechargeable-fan-adjustable-desktop-with-usb-290139595,Generic,Foldable Rechargeable Fan Adjustable Desktop With USB,19900.0,19900.0,0,4.4,13
184,ox-ceiling-fan-imperial-56-white-336750045,Ox,"Ox CEILING FAN IMPERIAL 56"" - White",27000.0,30000.0,10,5.0,2
186,desktop-portable-rechargeable-table-fan-8000mah-dp-mpg2509839,Dp,Dp Portable Rechargeable Table Fan(4000mAh),19500.0,35580.0,45,4.4,93
187,generic-s200c-laptop-radiator-15.6-inch-computer-stand-black-280608602,Generic,S200C Laptop Radiator 15.6-inch Computer Stand - Black,16450.0,24560.0,33,4.5,2
189,generic-foldable-rechargeable-fan-adjustable-desktop-with-usb-293178967,Generic,Foldable Rechargeable Fan Adjustable Desktop With USB,19900.0,19900.0,0,0.0,0
190,rechargeable-mist-fan-water-fan-18-inches-ctl-cf46-18-lontor-mpg3147312,Lontor,Lontor 18 Inches Rechargeable Mist Fan (CTL-CF46-18),185999.0,199000.0,7,4.4,36
191,solar-ost-16-rechargeable-solar-standing-fan-with-20w-solar-panel-354093285,Solar,"Solar OST 16"" Rechargeable Solar Standing Fan With 20w Solar Panel",90250.0,160000.0,44,4.7,3
193,rechargeable-fan-mini-operated-hand-held-coolin-pink4inch-generic-mpg1188729,Generic,Rechargeable Fan Mini Operated Hand Held Coolin (Pink)4inch,4500.0,4500.0,0,3.6,32
194,bb-18445mm-wall-fan-369087091,BB,BB 18”(445MM) wall fan,26000.0,29000.0,10,0.0,0
195,generic-360-degree-rotating-adjustable-car-three-head-fan-style12v-347154412,Generic,"360-Degree Rotating Adjustable Car Three-Head Fan, Style:12V",20900.0,35720.0,41,0.0,0
196,qasa-36-inches-short-blade-ceiling-fan-white-237033965,Qasa,"Qasa 36"" Inches Short Blade Ceiling Fan - White",23990.0,35000.0,31,4.2,109
197,generic-rechargeable-mini-usb-hand-fan-can-come-in-different-color-111791232,Generic,Rechargeable Mini USB Hand Fan (CAN COME IN DIFFERENT COLOR),5500.0,5500.0,0,3.8,5
198,generic-desk-foldable-fan-table-fans-usb-household-fans-strong-wind-3-gear-adjustable-290703117,Generic,Desk Foldable Fan Table Fans Usb Household Fans Strong Wind 3 Gear Adjustable,14999.0,22999.0,35,2.0,1
199,lontor-18-inch-rechargeable-standing-fan-white-ctl-cf034-18-c-42552650,Lontor,Lontor 18-Inch Rechargeable Standing Fan  - White CTL-CF034-18-C,102599.0,119999.0,15,4.6,49
200,binatone-1640-series-stand-fan-vs-1657-black-99871226,Binatone,Binatone 1640 Series Stand Fan (VS-1657) - Black,41999.0,65200.0,36,4.5,29
201,generic-16-inch-rechargeable-standing-fan-20watts-panel-led-bulb-256917472,Generic,16 Inch Rechargeable Standing Fan + 20watts Panel & LED Bulb,60000.0,60000.0,0,3.3,6
202,generic-16-3-in-1-rechargeable-fan-solar-panelbulb-usbremote-347651954,Generic,"16"" -3 In 1 Rechargeable Fan +Solar Panel+Bulb +USB+Remote",64990.0,90000.0,28,4.0,4
203,16-inches-rechargeable-remote-control-fan-duravolt-mpg2509842,Duravolt,Duravolt 16 Inches 3 In 1 Rechargeable Remote Solar Fan + Panel,79900.0,191499.0,58,4.1,37
204,multi-functional-led-light-rechargeable-table-fan-kamisafe-mpg3632926,Kamisafe,Kamisafe Multi-functional Led Light Rechargeable Table Fan,21500.0,30000.0,28,4.4,251
206,generic-wireless-smart-phone-infrared-transmitter-universal-mini-remote-controller-with-type-c-connector-314951286,Generic,Wireless Smart Phone Infrared Transmitter Universal Mini Remote Controller With Type-C Connector,6450.0,12880.0,50,5.0,2
207,generic-17inch-gaming-laptop-cooler-six-fan-led-screen-two-94643817,Generic,17inch Gaming Laptop Cooler Six Fan Led Screen Two,26820.0,38900.0,31,3.9,14
208,generic-portable-telescopic-rechargable-7200mah-foldable-fan-333677329,Generic,Portable Telescopic Rechargable 7200mah Foldable Fan,20995.0,50000.0,58,5.0,1
209,wow-5-blade-rechargeable-17.2-inches-solar-stand-fan-led-light-283674712,Wow,Wow 5 Blade Rechargeable 17.2 Inches Solar Stand Fan + LED Light,57900.0,77990.0,26,4.8,9
210,qasa-quality-56-inches-remote-controlled-only-ceiling-fan-257658744,Qasa,Qasa Quality 56 Inches Remote Controlled Only Ceiling Fan,23750.0,30800.0,23,5.0,3
211,duravolt-12-inches-rechargeable-table-fan-drf-12ts-with-solar-panel-65541195,Duravolt,Duravolt 12 Inches Rechargeable Table Fan (DRF-12TS) With Solar Panel,47999.0,60000.0,20,3.8,363
212,generic-colorful-remote-control-lights-dance-along-with-it-375857358,Generic,Colorful Remote Control Lights Dance Along With It,22000.0,35000.0,37,0.0,0
214,generic-foldable-rechargeable-fan-adjustable-desktop-with-usb-318354073,Generic,Foldable Rechargeable Fan Adjustable Desktop With USB,22500.0,22500.0,0,0.0,0
215,duravolt-rechargeable-table-fan-with-solar-panel-291346554,Duravolt,Duravolt Rechargeable Table Fan With Solar Panel,56600.0,56600.0,0,4.4,8
216,generic-foldable-rechargeable-fan-adjustable-desktop-with-usb-318354396,Generic,Foldable Rechargeable Fan Adjustable Desktop With USB,22500.0,22500.0,0,5.0,1
217,oipetluck-bladeless-neck-fan-4-turbo-portable-neck-fan-351631128,OIPETLUCK,OIPETLUCK Bladeless Neck Fan 4 Turbo Portable Neck Fan,19790.0,29990.0,34,0.0,0
218,generic-portable-telescopic-rechargable-7200mah-foldable-fan-333670342,Generic,Portable Telescopic Rechargable 7200mah Foldable Fan,20995.0,50000.0,58,5.0,1
220,generic-7200mah-usb-rechargeable-portable-folding-fan-253320105,Generic,7200mAh USB Rechargeable Portable Folding Fan,21999.0,25999.0,15,4.1,7
221,itel-16-inches-acdc-solar-rechargeable-fan-with-panel-2-bulbs-295587465,itel,itel 16 Inches AC/DC Solar Rechargeable Fan With Panel & 2 Bulbs,85650.0,100000.0,14,5.0,4
222,duravolt-7-rechargeable-fan-drf-607-solar-panel-led-bulbs-table-fan-366665324,Duravolt,"Duravolt 7"" Rechargeable Fan DRF-607 Solar Panel LED Bulbs Table Fan",28900.0,35000.0,17,5.0,1
223,rechargeable-lamp-with-soft-touch-control-solar-enabled-dp-led-light-mpg3350106,Dp Led Light,Dp Led Light Rechargeable Soft Touch Lamp Tourch,15000.0,25000.0,40,4.0,25
224,quality-rechargeable-standing-fan-with-solar-panel-century-mpg2689916,Century,Century Quality Rechargeable Standing Fan With Solar Panel,114000.0,114000.0,0,4.0,15
225,ox-giant-60-ceiling-fan-83742833,Ox,Ox Giant 60 Ceiling Fan,41999.0,41999.0,0,5.0,2
226,industrial-wall-fan-18-inches-ox-mpg3968461,Ox,Ox Industrial Wall Fan - 18 Inches,74999.0,74999.0,0,3.8,4
227,topmate-c11-laptop-cooling-pad-rgb-gaming-notebook-cooler-laptop-fan-stand-adjustable-height-with-6-quiet-fans-and-phone-holder-computer-chill-mat-for-15.6-17.3-inch-laptops-red-led-light-102349010,TopMate,"TopMate C11 Laptop Cooling Pad RGB Gaming Notebook Cooler, Laptop Fan Stand Adjustable Height With 6 Quiet Fans And Phone Holder, Computer Chill Mat, For 15.6-17.3 Inch Laptops - Red LED Light",30700.0,38999.0,21,4.5,6
228,generic-coolerpad-notebook-stand-cooling-pad-78864805,Generic,COOLERPAD - Notebook Stand & Cooling Pad,12399.0,12399.0,0,4.7,3
229,qasa-56-qasa-celling-fan-copper-218526341,Qasa,"Qasa 56 QASA CELLING FAN ,COPPER",27800.0,45000.0,38,4.3,3
230,generic-foldable-charging-fan-low-noise-adjustable-desktop-with-usb-250136765,Generic,Foldable Charging Fan Low Noise Adjustable Desktop With Usb,22950.0,22950.0,0,2.5,2
233,height-adjustable-and-foldable-usb-rechargeable-fan-generic-mpg2737124,Generic,Foldable Charging Fan Low Noise Adjustable Desktop With Usb,22000.0,22000.0,0,3.6,83
234,generic-kamisafe-rechargeable-hand-fan-power-bank-functions-338515423,Generic,Kamisafe Rechargeable Hand Fan + Power Bank Functions,9500.0,10500.0,10,1.0,1
236,lexical-32-oscillating-tower-fan-50w-373744733,Lexical,"Lexical 32"" Oscillating Tower Fan - 50W",84000.0,110000.0,24,0.0,0
238,generic-smartvolt-8-inch-multifunctional-rechargeable-table-fan-351668423,Generic,Smartvolt-8 Inch Multifunctional Rechargeable Table Fan,21898.0,35650.0,39,5.0,1
239,generic-usb-rechargeable-fan-foldable-mini-telescopic-fan-green-301316555,Generic,"USB Rechargeable Fan, Foldable Mini Telescopic Fan - Green",9200.0,23900.0,62,0.0,0
241,generic-retractable-floor-standing-fan-white-290222037,Generic,Retractable Floor Standing Fan - White,9290.0,21014.0,56,4.0,4
243,binatone-1.6-metre-duo-stand-fan-a-1692mk-5-black-202233233,Binatone,Binatone 1.6 Metre Duo Stand Fan A-1692(MK 5) - Black,49899.0,69000.0,28,4.0,28
244,lontor-6-inches-rechargeable-rotating-table-fan-mf026-6-358267814,Lontor,Lontor 6 Inches Rechargeable Rotating Table Fan Mf026-6,23999.0,29000.0,17,5.0,1
245,generic-pc-gaming-contoller-twin-laptop-wireless-computer-game-pad-83722044,Generic,Pc Gaming Contoller Twin Laptop Wireless Computer Game Pad,17900.0,17900.0,0,4.2,5
246,ox-ceiling-fan-imperial-56-white-130424757,Ox,"Ox CEILING FAN IMPERIAL 56"" - White",29000.0,34000.0,15,4.2,10
247,generic-desk-foldable-usb-rechargeable-fan-white-357547257,Generic,Desk Foldable Usb Rechargeable Fan - White,8000.0,10500.0,24,4.0,1
249,generic-desk-foldable-usb-rechargeable-fan-green-357543338,Generic,Desk Foldable Usb Rechargeable Fan GREEN,8000.0,10500.0,24,0.0,0
250,dp-led-light-light-rechargeable-tablehand-fan-224109447,Dp Led Light,Dp Led Light Light Rechargeable Table/Hand Fan,10400.0,10400.0,0,3.7,6
251,generic-phone-back-radiator-dual-noise-reduction-phone-back-heat-sink-black-212166983,Generic,Phone Back Radiator Dual Noise Reduction Phone Back Heat Sink Black,3670.0,5509.0,33,0.0,0
252,rechargeable-table-fanwith-li-on-battery-b-dp-mpg3143452,Dp,"Dp Rechargeable Table Fan,With LI-ON Battery, B",10200.0,11500.0,11,3.8,34
253,fuzhao-15w-dc-solar-fan20w-solar-panel7ah-battery-lasts-24hrs.-305566979,FUZHAO,FUZHAO 15W DC SOLAR FAN+20W SOLAR PANEL+7Ah BATTERY- LASTS 24HRS.,65000.0,130000.0,50,4.6,7
254,century-18-inches-rechargeable-mist-fan-with-led-light-rc-45f-133065197,Century,"Century 18"" Inches Rechargeable Mist Fan With LED Light (RC 45F)",149000.0,155000.0,4,4.4,74
255,generic-lontor-6-inches-portable-rotating-mini-fan-241895357,Generic,"Lontor 6"" Inches Portable Rotating Mini Fan",30500.0,30500.0,0,4.8,11
256,duravolt-non-rechargeablewall-fanacdc-wall-fan5blades-293195311,Duravolt,Duravolt (Non Rechargeable)wall Fan]ac/dc Wall Fan[5blades],35500.0,55000.0,35,2.5,4
257,generic-portable-usb-desk-quiet-strong-airflow-cooling-fan-for-home-and-office-258844438,Generic,Portable USB Desk Quiet Strong Airflow Cooling Fan For Home And Office,7500.0,19500.0,62,0.0,0
258,generic-portable-rechargeable-fan-desktop-with-usb-292558662,Generic,Portable Rechargeable Fan Desktop With USB,20950.0,20950.0,0,0.0,0
260,solar-rechargeable-standing-fan-with-panel-and-bulbs-370245693,Solar,Solar Rechargeable Standing Fan With Panel And Bulbs,75000.0,100000.0,25,0.0,0
261,rechargeable-usb-fan-3-speed-foldable-generic-mpg2066265,Generic,USB Rechargeable Fan 3 Way Fan Speed,9950.0,15540.0,36,4.0,6
262,generic-p11-mobile-phone-cooler-cooling-fan-game-pad-holder-bracket-214406135,Generic,P11 Mobile Phone Cooler Cooling Fan Game Pad Holder Bracket,6162.0,12325.0,50,4.3,4
265,iwin-mini-rechargeable-desktop-fan-366336913,Iwin,Iwin Mini Rechargeable Desktop Fan,9300.0,9300.0,0,5.0,1
268,duravolt-16-energy-saving-dc-orbit-fan-no-batterynosolar-360176129,Duravolt,"Duravolt 16"" Energy Saving DC Orbit Fan (No Battery,Nosolar)",37500.0,37500.0,0,5.0,1
269,generic-5-levels-usb-folding-fans-with-phone-holder-338293683,Generic,5 Levels USB Folding Fans With Phone Holder,7100.0,9000.0,21,0.0,0
270,25-ceiling-fan-with-four-blade-white-bianco-power-mpg1573275,Bianco Power,Bianco Power 25'' Ceiling Fan With Four Blade - White,27400.0,30000.0,9,4.3,26
273,century-12-inch-rechargeable-table-fan-frct-30-a1-56035921,Century,Century 12-Inch Rechargeable Table Fan (FRCT-30-A1),47500.0,65000.0,27,4.2,92
274,12-acdc-rechargeable-fan-with-solar-panel-generic-mpg3632905,FUZHAO,FUZHAO 15W DC SOLAR FAN+20W SOLAR PANEL+7Ah BATTERY- LASTS 24HRS.,65000.0,100000.0,35,3.8,103
275,generic-p11-mobile-phone-cooler-cooling-fan-game-pad-holder-bracket-214400033,Generic,P11 Mobile Phone Cooler Cooling Fan Game Pad Holder Bracket,6068.0,10922.0,44,2.3,4
276,lontor-12-inch-rechargeable-table-fan-with-solar-port-cf025-12-368596703,Lontor,Lontor 12 Inch Rechargeable Table Fan With Solar Port Cf025-12,39900.0,47000.0,15,0.0,0
277,generic-trimax-electric-bladeless-fan-tp-18-268926049,Generic,Trimax Electric Bladeless Fan (TP-18),142000.0,150000.0,5,4.5,4
278,laptop-buddy-wireless-usb-pc-game-controller-pad-for-laptop-gamepad-ps3-ps2-83722009,Laptop Buddy,Laptop Buddy Wireless Usb Pc Game Controller Pad For Laptop Gamepad / PS3 / PS2,11400.0,11400.0,0,5.0,2
279,generic-phone-radiator-fans-semiconductor-3-gear-adjustable-264002177,Generic,Phone Radiator Fans Semiconductor 3-Gear Adjustable,13751.0,16501.0,17,0.0,0
280,generic-permium-mini-usb-foldable-cooling-pad-for-7-15-pc-laptop-89905322,Generic,"Permium Mini USB Foldable Cooling  Pad For 7-15"" PC Laptop",6374.0,7649.0,17,3.5,4
281,generic-17.2-inch-rechargeable-powerful-cooling-standing-fan-76137808,Generic,17.2 Inch Rechargeable Powerful Cooling Standing Fan,56900.0,80000.0,29,4.2,28
283,duravolt-7-inches-rechargeable-table-fan-solar-panel-2-bulbs-368446885,Duravolt,Duravolt 7'' Inches Rechargeable Table Fan + Solar Panel+ 2 Bulbs,29500.0,30000.0,2,0.0,0
284,generic-wrist-voice-digital-blood-pressure-monitor-bp-machine-289078796,Generic,Wrist Voice  Digital Blood Pressure Monitor BP Machine,17400.0,20000.0,13,5.0,6
285,13fifty-portable-cooler-for-mobile-phone-radiator-cooling-fan-for-mobile-phone-fan-cell-cooling-plate-phone-cooler-for-games-black-shark-328560018,13Fifty,13Fifty Portable Cooler For Mobile Phone Radiator Cooling Fan For Mobile Phone Fan Cell Cooling Plate Phone Cooler For Games Black Shark,10800.0,10800.0,0,0.0,0
286,generic-portable-usb-desk-quiet-strong-airflow-cooling-fan-for-home-and-office-194775363,Generic,Portable USB Desk Quiet Strong Airflow Cooling Fan For Home And Office,6000.0,19000.0,68,4.3,3
287,generic-desktop-small-desk-fan-with-digital-power-display-white-335971074,Generic,Desktop Small Desk Fan With Digital Power Display-White,9990.0,19000.0,47,0.0,0
288,generic-16-inch-rechargeable-standing-fan-20watts-panel-led-bulb-369524395,Generic,16 Inch Rechargeable Standing Fan + 20watts Panel & LED Bulb,60000.0,60000.0,0,0.0,0
289,generic-7-color-mini-usb-portable-desktop-air-cooler-fan-278153329,Generic,7-color Mini USB Portable Desktop Air Cooler Fan,16193.0,25790.0,37,3.4,5
290,qasa-16-5-blade-solar-standing-fan-solar-panel-46248401,Qasa,"Qasa 16"" 5 Blade Solar Standing Fan + Solar Panel",96900.0,115000.0,16,3.7,3
291,generic-12-inch-rechargeable-solar-table-fan-panel-bulbs-291643217,Generic,12'' Inch Rechargeable Solar Table Fan + Panel+  Bulbs,49990.0,58000.0,14,3.5,4
292,duravolt-16-inches-acdc-non-rechargeablewall-fan-342455823,Duravolt,Duravolt 16 Inches AC/DC (Non Rechargeable)wall Fan,32000.0,47500.0,38,0.0,0
293,generic-multifunctional-usb-remote-control-ceiling-fan-322982652,Generic,Multifunctional USB Remote Control Ceiling Fan,9990.0,18560.0,46,0.0,0
294,generic-laptop-standlaptop-coolercooling-fan-345769281,Generic,Laptop Stand/Laptop Cooler/Cooling Fan,20100.0,21600.0,7,0.0,0
295,generic-smartvolt-5-in-1-multifunction-fan-18-rechargeable-351443843,Generic,Smartvolt 5 In 1 Multifunction Fan (18'' Rechargeable),72950.0,106787.0,32,5.0,1
297,generic-rechargeable-desk-foldable-fan-table-fan-strong-wind-3-gear-307824348,Generic,Rechargeable Desk Foldable Fan Table Fan Strong Wind 3 Gear,16663.0,31499.0,47,0.0,0
298,solar-rechargeable-fan-solar-panel-365174929,Solar,Solar Rechargeable Fan + Solar Panel,75999.0,140000.0,46,0.0,0
299,new-rechargeable-fan-with-3-speeds-adjustable-white-generic-mpg2066570,Generic,New Rechargeable Fan With 3 Speeds Adjustable-White,9999.0,9999.0,0,3.0,1
300,lontor-16-inches-rechargeable-water-mist-fan-watch-assembly-video-291833777,Lontor,Lontor 16 Inches Rechargeable Water Mist Fan (watch Assembly Video),185000.0,185000.0,0,4.3,3
301,generic-12cm-cpu-cooler-without-fan-6-heat-fanless-heat-dissipation-328794945,Generic,12cm Cpu Cooler Without Fan 6 Heat Fanless Heat Dissipation,13128.0,21888.0,40,0.0,0
303,generic-5-levels-usb-folding-fans-with-phone-holder-338292686,Generic,5 Levels USB Folding Fans With Phone Holder,7100.0,9000.0,21,0.0,0
304,wow-wow-win-17.2-inches-rechargeable-solar-stand-fan-339148993,Wow,Wow Wow-win 17.2 Inches Rechargeable Solar Stand Fan -,55500.0,75000.0,26,5.0,1
305,generic-gaming-laptop-cooler-15.6-inch-6-fans-2-usb-ports-quiet-notebook-cooling-pads-256333395,Generic,Gaming Laptop Cooler 15.6 Inch 6 Fans 2 USB Ports Quiet Notebook Cooling Pads,14850.0,20699.0,28,3.7,25
308,dura-volts-high-speed-12-inches-3in1-rechargeable-table-solar-fan-bulbs-289384658,Dura Volts,Dura Volts High Speed 12 Inches 3in1 Rechargeable Table Solar Fan Bulbs,58990.0,90499.0,35,4.2,6
309,topmate-c11-laptop-cooling-pad-rgb-gaming-cooler-for-15.6-17.3-inch-laptop-laptop-fan-cooling-stand-with-6-quiet-fans-and-5-heights-adjustable-lcd-screen-and-2-usb-ports-1-phone-stand-77924958,TopMate,"TopMate C11 Laptop Cooling Pad RGB Gaming Cooler For 15.6-17.3 Inch Laptop, Laptop Fan Cooling Stand With 6 Quiet Fans And 5 Heights Adjustable, LCD Screen And 2 USB Ports, 1 Phone Stand",30700.0,38999.0,21,4.4,19
310,generic-car-dashboard-fan-with-double-head-295575816,Generic,Car Dashboard Fan With Double Head ,12000.0,19000.0,37,3.9,15
312,generic-foldable-plastic-metal-laptop-stand-black-270554279,Generic,Foldable Plastic + Metal Laptop Stand-Black,3590.0,10042.0,64,0.0,0
313,1more-universal-mini-mobile-phone-cooling-fan-radiator-turbo-hurricane-game-cooler-cell-phone-cool-heat-sink-for-iphone-samsung-xiaomi-328859814,1More,1More Universal mini mobile phone cooling fan radiator turbo Hurricane game cooler cell phone cool heat sink for iPhone-Samsung-Xiaomi,12300.0,12300.0,0,0.0,0
315,generic-rechargeable-fans-table-multifunction-fan-desk-fan-solar-fans-solar-power-led-light-fans-camping-fanstable-lamp-light-bulb-270630739,Generic,Rechargeable Fans Table Multifunction Fan Desk Fan Solar Fans Solar Power Led Light Fans Camping Fans+Table Lamp Light Bulb,20706.0,40999.0,49,0.0,0
316,iris-ohyama-woozoo-pcf-sdc-15t-ultra-powerful-fan-for-souvenirs-gifts-257744975,Iris Ohyama,Iris Ohyama Woozoo PCF SDC-15T Ultra-Powerful Fan For Souvenirs & Gifts,145400.0,145400.0,0,0.0,0
317,itel-16-inches-acdc-solar-rechargeable-fan-with-panel-2-bulbs-293266895,itel,itel 16 Inches AC/DC Solar Rechargeable Fan With Panel & 2 Bulbs,86990.0,100000.0,13,5.0,2
318,hexa-rechargeable-standing-18-fan-ox-mpg2068637,Ox,"Ox Hexa Rechargeable Standing 18"" Fan",67740.0,90500.0,25,4.7,6
319,generic-mini-portable-personal-handheld-fan-345967071,Generic,Mini portable personal handheld fan,6750.0,6750.0,0,0.0,0
320,generic-bladeless-mini-rechargeable-fan-white-293817766,Generic,Bladeless Mini Rechargeable Fan White ,8200.0,8200.0,0,0.0,0
321,century-18-inches-rechargeable-fan-with-five-blades-frc-45-e-11549153,Century,Century 18 Inches Rechargeable Fan With Five Blades (FRC 45-E),82500.0,90000.0,8,4.3,182
322,oipetluck-blue-bladeless-neck-hanging-fan-usb-recharge-outdoor-sports-332188052,OIPETLUCK,OIPETLUCK Blue Bladeless Neck Hanging Fan USB Recharge Outdoor Sports,8990.0,50000.0,82,3.0,1
323,lontor-18-inches-rechargeable-water-mist-fan-plus-solar-panel-291833778,Lontor,Lontor 18 Inches Rechargeable Water Mist Fan Plus Solar Panel,200000.0,200000.0,0,5.0,1
324,duravolt-12inches-rechargeable-table-fan-drf-12lb-with-solar-panel-239603896,Duravolt,Duravolt 12Inches Rechargeable Table Fan (DRF-12LB) With Solar Panel,46890.0,50000.0,6,3.8,21
325,generic-12-inches-rechargeable-table-fan-with-solar-panel-2024-302603417,Generic,12 Inches Rechargeable Table Fan With Solar Panel 2024,56490.0,71900.0,21,4.5,2
326,century-18-inches-rechargeable-mist-fan-with-led-light-rc-45f-21061315,Century,"Century 18"" Inches Rechargeable Mist Fan With LED Light (RC 45F)",161500.0,245000.0,34,3.3,9
